file_id_csv,sample_id,intercept,umol.L.sec,temp_c,light_level,light_value,run_block
GS15_O2.csv,GS15,265.356772413793,0.013503965517241538,24.937263157894737,10,905,run10
HD15_O2.csv,HD15,183.4813823529412,-0.01044889705882356,24.895473684210526,1,0,run10
HD15_O2.csv,HD15,171.9375357142857,0.0018732142857143732,24.891263157894738,2,100,run10
HD15_O2.csv,HD15,175.5930852625634,0.012547487295313516,25.046815789473683,3,198,run10
HD15_O2.csv,HD15,188.56970887096773,0.02094955645161293,24.945657894736843,4,305,run10
HD15_O2.csv,HD15,210.54771768115944,0.027513826086956492,24.861842105263158,5,410,run10
HD15_O2.csv,HD15,243.70280820512835,0.033807282051281924,25.016605263157896,6,500,run10
HD15_O2.csv,HD15,277.1072294117647,0.041246029411764716,25.214184210526316,7,600,run10
HD15_O2.csv,HD15,322.5169859649121,0.04695859649122839,25.172473684210527,8,695,run10
HD15_O2.csv,HD15,368.72410989010996,0.017860439560439412,25.130763157894737,9,800,run10
HD15_O2.csv,HD15,402.8517067669175,0.00795075187969894,25.122078947368422,10,905,run10
AS14_O2.csv,AS14,214.23093850267384,-0.004145020053475987,24.830684210526314,1,0,run11
AS14_O2.csv,AS14,209.95482105263153,4.202631578948271e-4,24.898078947368422,2,100,run11
AS14_O2.csv,AS14,210.51161774193548,0.004271995967741951,24.753815789473684,3,195,run11
AS14_O2.csv,AS14,214.56564502164517,0.008041558441558287,24.943263157894737,4,300,run11
AS14_O2.csv,AS14,224.04504912478814,0.01127300959909672,25.057868421052632,5,410,run11
AS14_O2.csv,AS14,236.49583151649975,0.01412438264738603,24.96165789473684,6,498,run11
AS14_O2.csv,AS14,251.79243623188418,0.014602456521739002,24.88128947368421,7,605,run11
AS14_O2.csv,AS14,268.1204883064517,0.015755665322580572,24.883263157894735,8,695,run11
AS14_O2.csv,AS14,283.75207704857246,0.01793521690767524,25.18128947368421,9,800,run11
AS14_O2.csv,AS14,301.3767789473684,0.018074060150375937,25.13328947368421,10,905,run11
AS15_O2.csv,AS15,196.42390358974367,-0.00593805128205134,24.857026315789472,1,0,run11
AS15_O2.csv,AS15,189.89961370967748,0.002253286290322543,24.929552631578947,2,100,run11
AS15_O2.csv,AS15,192.08368035190617,0.007163984604105594,24.781315789473684,3,195,run11
AS15_O2.csv,AS15,199.14337580645176,0.012877439516128969,24.979552631578947,4,300,run11
AS15_O2.csv,AS15,214.14461344537804,0.01917102368220025,25.088184210526315,5,410,run11
